縣市,城市編號,城市名,預報時間,氣溫,體感溫,風速,風向,氣壓,濕度,露點溫度,雲量,時雨量,預報信心,藍天指數,喝水指數,能見度,濃霧
高雄市,246,前鎮區,2017012311,19.9,21.3,1.9,265,1025,77,15.6,52,0.1,90,3,4,12,1
高雄市,246,前鎮區,2017012312,20.1,21.9,2.7,287,1024,77,15.9,54,0,90,3,4,12,1
高雄市,246,前鎮區,2017012313,20.3,22,2.4,270,1024,76,15.8,53,0,95,3,4,12,1
高雄市,246,前鎮區,2017012314,20.4,22,2.2,271,1023,76,15.9,61,0,90,2,4,12,1
高雄市,246,前鎮區,2017012315,20.2,21,2.6,286,1023,76,15.8,61,0,90,2,4,12,1
高雄市,246,前鎮區,2017012316,20,20.1,2.1,286,1023,76,15.5,70,0,95,1,3,12,1
高雄市,246,前鎮區,2017012317,19.9,19.6,1.5,297,1023,75,15.4,81,0,95,0,3,11,1
高雄市,246,前鎮區,2017012318,19.9,18.6,1,315,1023,75,15.3,74,0,95,1,3,11,1
高雄市,246,前鎮區,2017012319,19.8,17.8,1.6,350,1023,76,15.4,66,0,90,2,2,12,1
高雄市,246,前鎮區,2017012320,19.7,18.5,0.9,81,1024,76,15.3,70,0,90,1,3,12,1
高雄市,246,前鎮區,2017012321,19.6,18.4,0.9,352,1024,77,15.4,72,0,95,1,2,11,1
高雄市,246,前鎮區,2017012322,19.6,18.5,0.9,330,1024,78,15.6,74,0,95,1,2,11,1
高雄市,246,前鎮區,2017012323,18.9,16.7,2.2,355,1024,84,16.1,72,0.1,90,2,2,11,1
高雄市,246,前鎮區,2017012400,18.6,16.2,2.5,310,1024,85,16,73,0,90,1,2,10,1
高雄市,246,前鎮區,2017012401,18,15.7,2.4,9,1024,86,15.6,76,0,90,2,2,10,1
高雄市,246,前鎮區,2017012402,17.5,15.3,2.3,199,1024,87,15.3,77,0,85,2,2,10,1
高雄市,246,前鎮區,2017012403,17.6,15.2,2.4,23,1023,85,15,69,0,85,2,2,11,1
高雄市,246,前鎮區,2017012404,17.7,14.9,2.5,22,1023,84,14.9,59,0,85,3,2,11,1
高雄市,246,前鎮區,2017012405,17.2,14.5,2.4,13,1023,87,14.9,58,0,80,4,1,11,1
高雄市,246,前鎮區,2017012406,17.1,14.2,2.6,9,1024,87,15,54,0,80,5,1,11,1
高雄市,246,前鎮區,2017012407,17.5,15.9,2.6,237,1024,84,14.7,47,0,90,4,2,12,1
高雄市,246,前鎮區,2017012408,18.6,19.3,2.8,358,1025,78,14.6,41,0,90,5,4,13,1
高雄市,246,前鎮區,2017012409,20.2,21.3,2.5,17,1025,70,14.5,35,0,95,5,4,14,1
高雄市,246,前鎮區,2017012410,21.8,25.3,1.8,327,1025,63,14.3,31,0,90,5,6,15,1
高雄市,246,前鎮區,2017012411,22.7,26.3,2.9,306,1025,61,14.6,37,0,95,5,6,15,1
高雄市,246,前鎮區,2017012412,23.1,26.5,3.7,299,1024,60,14.8,38,0,95,5,6,15,1
高雄市,246,前鎮區,2017012413,23.4,26.6,4.4,303,1023,61,15.3,52,0,85,4,6,15,1
高雄市,246,前鎮區,2017012414,23.4,26,5.1,321,1023,65,16.4,61,0,90,3,5,14,1
高雄市,246,前鎮區,2017012415,23.3,24.9,5.6,320,1023,67,16.7,66,0,90,2,5,13,1
高雄市,246,前鎮區,2017012416,23.1,24,5.3,317,1023,67,16.6,82,0,90,1,4,12,1
高雄市,246,前鎮區,2017012417,22.5,21.8,4.3,329,1023,68,16.3,75,0,90,1,4,12,1
高雄市,246,前鎮區,2017012418,21.1,18.2,3.2,45,1023,73,16,73,0,90,2,2,12,1
高雄市,246,前鎮區,2017012419,19.8,16.8,3.6,22,1024,78,15.7,78,0,90,1,2,11,1
高雄市,246,前鎮區,2017012420,18.8,14.8,3.9,354,1024,82,15.6,45,0,90,5,2,12,1
高雄市,246,前鎮區,2017012421,18,14.4,3.3,22,1025,84,15.4,48,0,90,5,2,12,1
高雄市,246,前鎮區,2017012422,17.6,13.3,4,286,1025,86,15.1,35,0,85,5,1,12,1
高雄市,246,前鎮區,2017012423,17.5,13,4.5,286,1025,85,14.9,30,0,90,5,1,13,1
高雄市,247,大寮區,2017012300,16.2,14.6,1.7,341,1024,74,11.6,86,0,90,0,2,11,1
高雄市,247,大寮區,2017012301,16,13.9,1.8,330,1023,74,11.4,69,0.1,95,2,2,12,1
高雄市,247,大寮區,2017012302,15.9,13.7,1.7,320,1023,75,11.5,59,0,95,3,2,12,1
高雄市,247,大寮區,2017012303,16.1,14.1,1.2,322,1023,77,12,53,0,90,3,2,12,1
高雄市,247,大寮區,2017012304,16.2,14.6,0.8,313,1023,77,12.1,51,0,90,3,2,12,1
高雄市,247,大寮區,2017012305,16.5,15.6,0.4,242,1023,75,11.9,54,0,95,3,2,12,1
高雄市,247,大寮區,2017012306,16.6,15.4,0.7,185,1023,74,12,61,0,95,2,2,12,1
高雄市,247,大寮區,2017012307,16.6,16.5,0.6,177,1024,78,12.7,64,0.4,95,3,2,12,1
高雄市,247,大寮區,2017012308,16.8,17.1,0.4,89,1024,83,13.9,62,0.6,90,-1,2,11,1
高雄市,247,大寮區,2017012309,18,18.8,0.8,245,1024,83,15.2,63,0.5,95,2,3,11,1
高雄市,247,大寮區,2017012310,20,23.2,2.1,252,1024,77,15.7,64,0.4,90,2,5,12,1
高雄市,247,大寮區,2017012311,20.4,22,2.2,269,1024,73,15.3,60,0,95,2,4,12,1
高雄市,247,大寮區,2017012312,20.5,22,2.2,263,1024,72,15.4,60,0,90,2,4,12,1
高雄市,247,大寮區,2017012313,21.1,23,2.5,270,1024,71,15.5,54,0,85,3,5,13,1
高雄市,247,大寮區,2017012314,21.2,22.9,2.6,244,1023,70,15.5,65,0,95,2,4,12,1
高雄市,247,大寮區,2017012315,20.8,22,2.5,255,1023,73,15.8,78,0,95,0,4,12,1
高雄市,247,大寮區,2017012316,20.4,21.2,2,265,1023,74,15.7,79,0,95,0,4,11,1
高雄市,247,大寮區,2017012317,19.8,18.9,2.2,279,1023,76,15.5,73,0,90,1,3,11,1
高雄市,247,大寮區,2017012318,19.4,18,1.1,306,1023,77,15.2,67,0,90,2,2,12,1
高雄市,247,大寮區,2017012319,19.2,17.4,1.3,332,1023,78,15.3,65,0,95,2,2,12,1
高雄市,247,大寮區,2017012320,19.1,18.1,0.6,290,1024,78,15.1,67,0,90,2,2,11,1
高雄市,247,大寮區,2017012321,18.9,17.2,1.1,301,1024,79,15.2,56,0,95,3,2,12,1
高雄市,247,大寮區,2017012322,18.8,17.1,1,316,1024,80,15.2,61,0,90,2,2,12,1
高雄市,247,大寮區,2017012323,18.5,16.3,1.8,337,1024,84,15.8,65,0,95,2,2,11,1
高雄市,247,大寮區,2017012400,18,15.3,2.3,338,1024,89,16.2,58,0,85,4,2,11,1
高雄市,247,大寮區,2017012401,17.4,15.4,1.5,319,1024,93,16.1,69,0,90,3,2,10,1
高雄市,247,大寮區,2017012402,17.5,15.2,1.9,336,1024,88,15.5,63,0,85,3,2,11,1
高雄市,247,大寮區,2017012403,17.1,15,1.6,338,1023,90,15.5,64,0,85,3,1,11,1
高雄市,247,大寮區,2017012404,17.2,14.8,1.8,345,1023,88,15.2,58,0,85,3,2,11,1
高雄市,247,大寮區,2017012405,16.7,14.5,1.5,317,1023,93,15.5,60,0,85,4,1,11,1
高雄市,247,大寮區,2017012406,17.1,14.7,1.7,318,1024,88,15.1,51,0,90,4,2,11,1
高雄市,247,大寮區,2017012407,17.2,16,1.7,340,1024,87,14.9,46,0,95,5,2,12,1
高雄市,247,大寮區,2017012408,18.4,19.1,2.6,349,1025,80,14.8,36,0,90,5,4,13,1
高雄市,247,大寮區,2017012409,20.2,22.4,2.5,344,1025,72,14.9,32,0,90,5,5,14,1
高雄市,247,大寮區,2017012410,21.9,25.1,2.2,318,1025,64,14.7,30,0,95,5,6,15,1
高雄市,247,大寮區,2017012411,23.1,26.8,2.4,149,1025,59,14.6,29,0,95,5,6,16,1
高雄市,247,大寮區,2017012412,23.9,27.9,2.6,140,1024,56,14.7,37,0,95,5,6,16,1
高雄市,247,大寮區,2017012413,24.5,28.6,2.7,139,1023,55,14.8,55,0,85,3,6,15,1
高雄市,247,大寮區,2017012414,24.8,28.7,2.7,192,1022,55,15.2,64,0,90,2,6,15,1
高雄市,247,大寮區,2017012415,24.6,26.6,3,163,1022,56,15.3,71,0,90,1,5,14,1
高雄市,247,大寮區,2017012416,23.5,23.3,3,137,1023,63,16.1,84,0,90,0,4,13,1
高雄市,247,大寮區,2017012417,22.4,21.8,2.7,141,1023,69,16.4,85,0,90,0,4,12,1
高雄市,247,大寮區,2017012418,20.7,17.9,3.2,351,1023,78,16.6,80,0,90,1,2,11,1
高雄市,247,大寮區,2017012419,19.4,16.5,2.8,343,1024,82,16.2,68,0,95,3,2,11,1
高雄市,247,大寮區,2017012420,18.4,14.8,2.9,339,1025,85,15.8,43,0,90,5,2,12,1
高雄市,247,大寮區,2017012421,17.6,14.3,2.3,339,1025,88,15.6,38,0,95,5,2,12,1
高雄市,247,大寮區,2017012422,17.1,13.1,3.1,341,1025,89,15.3,28,0,85,5,1,12,1
高雄市,247,大寮區,2017012423,16.9,13,3.2,341,1025,89,15.1,32,0,90,5,1,12,1
高雄市,248,大樹區,2017012300,16.2,14.6,1.5,333,1024,75,11.8,80,0,90,1,2,11,1
高雄市,248,大樹區,2017012301,15.8,14.3,1.3,336,1023,78,12,76,0.1,90,1,1,11,1
高雄市,248,大樹區,2017012302,15.8,13.8,1.5,341,1023,80,12.3,62,0,95,2,1,12,1
高雄市,248,大樹區,2017012303,16.1,14,1.4,56,1023,80,12.7,56,0,90,3,1,12,1
高雄市,248,大樹區,2017012304,16.2,14.7,0.8,338,1023,81,12.9,53,0,90,3,2,12,1
高雄市,248,大樹區,2017012305,16.5,15.6,0.3,280,1023,78,12.7,53,0,95,3,2,12,1
高雄市,248,大樹區,2017012306,16.5,14.8,1.1,216,1023,79,12.8,59,0,95,3,2,12,1
高雄市,248,大樹區,2017012307,16.3,15.7,1.3,208,1024,78,12.6,59,0.1,95,3,2,12,1
高雄市,248,大樹區,2017012308,16.9,18.8,1.1,193,1024,79,13.3,58,0.2,85,3,3,12,1
高雄市,248,大樹區,2017012309,18.3,20.8,1.7,213,1024,80,14.7,57,0.2,85,4,4,12,1
高雄市,248,大樹區,2017012310,18.4,18.6,2.2,211,1024,82,15.3,58,0.3,90,3,3,11,1
高雄市,248,大樹區,2017012311,19,18.7,2.3,241,1025,79,15.3,53,0.3,95,3,3,12,1
高雄市,248,大樹區,2017012312,20,20.1,2.6,274,1024,75,15.3,53,0.1,95,3,4,13,1
高雄市,248,大樹區,2017012313,19.7,21.4,2.6,269,1024,76,15.4,52,0.3,90,3,4,12,1
高雄市,248,大樹區,2017012314,21.3,24.3,1.5,239,1023,67,15,73,0,95,1,5,13,1
高雄市,248,大樹區,2017012315,20.4,21.1,3.4,281,1023,73,15.5,78,0,95,0,4,12,1
高雄市,248,大樹區,2017012316,20,20.6,2.3,284,1023,74,15.1,78,0,95,0,4,11,1
高雄市,248,大樹區,2017012317,19.6,18.3,2.5,282,1023,75,15.1,66,0,90,2,3,12,1
高雄市,248,大樹區,2017012318,19.2,17.5,1.4,301,1023,76,14.8,70,0,90,1,2,12,1
高雄市,248,大樹區,2017012319,19.1,17.3,1.3,300,1024,77,14.9,64,0,95,2,2,12,1
高雄市,248,大樹區,2017012320,19,17.1,1.2,315,1024,77,14.8,49,0,90,3,2,12,1
高雄市,248,大樹區,2017012321,19,16.5,1.4,302,1024,77,14.8,41,0,90,4,2,13,1
高雄市,248,大樹區,2017012322,18.7,16.1,1.8,328,1024,81,15.3,45,0,95,4,2,12,1
高雄市,248,大樹區,2017012323,18.5,16,2,346,1024,85,15.9,57,0,90,3,2,11,1
高雄市,248,大樹區,2017012400,18.2,15.3,2.4,340,1024,88,16.1,56,0.1,95,3,2,11,1
高雄市,248,大樹區,2017012401,17.7,15.1,2.2,314,1024,89,15.9,59,0,90,4,2,11,1
高雄市,248,大樹區,2017012402,17.1,14.7,1.8,345,1024,92,15.8,60,0,90,4,1,11,1
高雄市,248,大樹區,2017012403,17,14.4,2.1,337,1023,91,15.5,60,0,90,4,1,11,1
高雄市,248,大樹區,2017012404,17.1,14.4,2.3,346,1023,89,15.3,57,0,95,3,1,11,1
高雄市,248,大樹區,2017012405,16.9,14.4,1.9,19,1023,91,15.3,55,0,90,5,1,11,1
高雄市,248,大樹區,2017012406,17,14.2,2,300,1024,90,15.3,47,0,90,4,1,11,1
高雄市,248,大樹區,2017012407,17.2,14.9,2.6,340,1024,88,15.1,41,0,95,5,2,12,1
高雄市,248,大樹區,2017012408,18.1,18.8,2.2,345,1025,82,15.1,34,0,90,5,3,13,1
高雄市,248,大樹區,2017012409,19.7,21.6,2.8,333,1025,75,15,31,0,90,5,4,14,1
高雄市,248,大樹區,2017012410,20.8,22.3,2.6,336,1025,68,14.6,30,0,90,5,5,14,1
高雄市,248,大樹區,2017012411,22.3,25.3,3.5,322,1025,63,14.8,29,0,95,5,6,15,1
高雄市,248,大樹區,2017012412,23.1,26.2,3.8,328,1024,60,14.8,31,0,95,5,6,16,1
高雄市,248,大樹區,2017012413,23.9,27.4,3.5,333,1023,58,15,46,0,90,4,6,15,1
高雄市,248,大樹區,2017012414,24.2,27.5,3.4,346,1023,57,15.2,57,0,95,3,6,15,1
高雄市,248,大樹區,2017012415,24.2,26.7,3.5,351,1023,58,15.5,61,0,95,2,6,15,1
高雄市,248,大樹區,2017012416,23.5,24.2,4.7,339,1023,64,16.4,77,0,90,1,5,13,1
高雄市,248,大樹區,2017012417,22.1,20.9,4.6,336,1023,70,16.4,82,0,90,0,3,12,1
高雄市,248,大樹區,2017012418,20.5,17.4,3.9,345,1024,77,16.2,81,0,90,1,2,11,1
高雄市,248,大樹區,2017012419,19.3,16.1,3.2,341,1024,82,16,64,0,95,3,2,11,1
高雄市,248,大樹區,2017012420,18.3,14.2,3.7,338,1024,85,15.7,37,0,90,5,2,12,1
高雄市,248,大樹區,2017012421,17.7,13.8,3,343,1024,87,15.5,31,0,95,5,1,12,1
高雄市,248,大樹區,2017012422,17.4,13.1,3.6,351,1025,88,15.3,27,0,90,5,1,12,1
高雄市,248,大樹區,2017012423,17.2,12.5,4.2,341,1025,87,15,25,0,95,5,1,13,1
高雄市,249,大社區,2017012300,15.7,13.2,2.4,348,1024,75,11.2,69,0,95,2,1,12,1
高雄市,249,大社區,2017012301,15.5,13,2.2,341,1023,76,11.3,64,0,90,2,1,12,1
高雄市,249,大社區,2017012302,15.3,13.3,1.6,341,1023,79,11.7,63,0.4,90,2,1,12,1
高雄市,249,大社區,2017012303,15.6,13.4,1.5,352,1023,80,12.2,54,0,90,3,1,12,1
高雄市,249,大社區,2017012304,15.7,14,0.9,314,1023,81,12.4,50,0,95,4,1,12,1
高雄市,249,大社區,2017012305,15.8,14.5,0.6,311,1023,82,12.7,54,0,95,3,2,12,1
高雄市,249,大社區,2017012306,15.9,14.7,0.6,280,1023,82,12.7,56,0,95,3,2,12,1
高雄市,249,大社區,2017012307,16.2,16.2,0.7,177,1024,78,12.3,58,0,90,3,2,12,1
高雄市,249,大社區,2017012308,17.2,18.9,0.9,156,1024,74,12.5,52,0.1,90,4,3,13,1
高雄市,249,大社區,2017012309,19,22.3,0.8,227,1024,72,13.8,52,0,90,4,4,13,1
高雄市,249,大社區,2017012310,20.3,22.1,1.6,242,1024,71,14.9,69,0,95,1,4,12,1
高雄市,249,大社區,2017012311,20.6,21.8,1.8,248,1024,71,15.2,63,0.1,95,2,4,12,1
高雄市,249,大社區,2017012312,20,21.6,2.6,256,1024,75,15.4,54,0.3,90,3,4,12,1
高雄市,249,大社區,2017012313,21.6,25.9,2.6,251,1023,69,15.6,59,0.1,90,3,6,13,1
高雄市,249,大社區,2017012314,20.4,20.8,3.2,287,1023,72,15.2,70,0,90,1,4,12,1
高雄市,249,大社區,2017012315,19.9,20.2,2.5,280,1023,72,14.7,58,0,90,2,4,13,1
高雄市,249,大社區,2017012316,19.7,19.8,1.8,273,1023,72,14.5,68,0,95,1,3,12,1
高雄市,249,大社區,2017012317,19.5,19.1,1.3,271,1023,72,14.3,72,0,90,1,3,12,1
高雄市,249,大社區,2017012318,19.3,18.3,0.5,317,1023,73,14.3,63,0,90,2,3,12,1
高雄市,249,大社區,2017012319,19.2,18.4,0.5,214,1024,74,14.3,66,0,95,2,2,12,1
高雄市,249,大社區,2017012320,19.1,17.6,0.7,242,1024,75,14.5,53,0,90,3,2,12,1
高雄市,249,大社區,2017012321,18.8,16.8,1.2,337,1024,78,15,51,0,90,3,2,12,1
高雄市,249,大社區,2017012322,18.3,15.5,2.2,348,1024,86,16,52,0,90,4,2,11,1
高雄市,249,大社區,2017012323,18,15.2,2.5,347,1024,88,15.9,59,0,95,3,2,11,1
高雄市,249,大社區,2017012400,17.6,14.9,2.5,349,1024,87,15.4,61,0,95,3,2,11,1
高雄市,249,大社區,2017012401,17,14,2.6,349,1024,89,15.1,58,0,90,4,1,11,1
高雄市,249,大社區,2017012402,16.8,14.1,2.3,342,1024,89,15,57,0,85,4,1,11,1
高雄市,249,大社區,2017012403,16.4,13.9,1.9,345,1023,92,15,61,0,90,4,1,11,1
高雄市,249,大社區,2017012404,16.7,14.1,1.9,53,1023,89,14.7,55,0,90,4,1,11,1
高雄市,249,大社區,2017012405,16.7,14.3,1.7,334,1023,88,14.7,53,0,90,4,1,11,1
高雄市,249,大社區,2017012406,16.4,14,1.7,338,1024,91,14.9,54,0,90,5,1,11,1
高雄市,249,大社區,2017012407,16.7,14.4,2.4,346,1024,87,14.5,40,0,95,5,2,12,1
高雄市,249,大社區,2017012408,17.2,15.9,2.2,344,1025,84,14.5,38,0,95,5,2,12,1
高雄市,249,大社區,2017012409,18.7,20.2,2.6,345,1025,77,14.6,32,0,90,5,4,13,1
高雄市,249,大社區,2017012410,20.2,21.5,3,342,1025,71,14.6,30,0,85,5,4,14,1
高雄市,249,大社區,2017012411,21.6,24.5,3.5,338,1025,64,14.6,29,0,90,5,5,15,1
高雄市,249,大社區,2017012412,23.1,26.3,3.4,345,1024,59,14.7,27,0,95,5,6,16,1
高雄市,249,大社區,2017012413,23.9,27.1,3.4,345,1023,59,15.3,33,0,90,5,6,16,1
高雄市,249,大社區,2017012414,24.2,26.7,3.9,339,1023,58,15.4,36,0,95,5,6,16,1
高雄市,249,大社區,2017012415,24,25.6,4.5,353,1023,61,16.1,44,0,90,4,5,15,1
高雄市,249,大社區,2017012416,23.1,23.5,5.4,350,1023,66,16.3,57,0,90,3,4,14,1
高雄市,249,大社區,2017012417,21.6,20.3,5.3,347,1023,71,16.2,64,0,90,2,3,12,1
高雄市,249,大社區,2017012418,19.8,16.7,3.9,347,1023,79,16,80,0,90,1,2,11,1
高雄市,249,大社區,2017012419,18.7,16,3.3,347,1024,83,15.8,85,0,90,1,2,10,1
高雄市,249,大社區,2017012420,17.8,13.8,3.7,345,1025,86,15.4,42,0,90,5,1,12,1
高雄市,249,大社區,2017012421,17.2,13.2,3.5,351,1025,88,15.2,39,0,95,5,1,12,1
高雄市,249,大社區,2017012422,16.9,13,3.3,322,1025,89,15,42,0,95,5,1,12,1
高雄市,249,大社區,2017012423,16.5,12.1,4,350,1025,90,14.8,32,0,95,5,1,12,1
高雄市,250,小港區,2017012300,17.1,15.4,1.9,59,1024,67,11,85,0,85,0,2,12,1
高雄市,250,小港區,2017012301,16.7,14.3,2.2,151,1023,69,11,65,0.1,95,2,2,13,1
高雄市,250,小港區,2017012302,16.6,14.1,2,17,1023,70,11.1,55,0,95,3,2,13,1
高雄市,250,小港區,2017012303,16.6,14.1,1.8,22,1023,72,11.5,51,0,85,3,2,13,1
高雄市,250,小港區,2017012304,16.9,15.1,1,48,1023,72,11.8,48,0,90,3,2,13,1
高雄市,250,小港區,2017012305,17.2,16.1,0.5,71,1023,72,12.1,54,0,90,3,2,13,1
高雄市,250,小港區,2017012306,17.7,16.8,0.5,143,1023,74,13.1,65,0,90,2,2,12,1
高雄市,250,小港區,2017012307,17.8,17.6,0.5,140,1024,80,14.3,62,0.4,90,3,2,12,1
高雄市,250,小港區,2017012308,18.2,18.2,1,216,1024,83,15.2,66,0.7,90,-1,3,11,1
高雄市,250,小港區,2017012309,19,18.6,2.1,242,1024,81,15.7,66,0.5,95,2,3,11,1
高雄市,250,小港區,2017012310,19.8,21.8,2.3,258,1024,77,15.6,62,0.4,90,2,4,12,1
高雄市,250,小港區,2017012311,19.9,21,2.2,266,1025,76,15.6,55,0,90,3,4,12,1
高雄市,250,小港區,2017012312,20.2,22.1,2.6,280,1024,76,15.9,57,0,90,3,4,12,1
高雄市,250,小港區,2017012313,20.4,22.3,2.6,273,1024,76,15.9,54,0,90,3,4,12,1
高雄市,250,小港區,2017012314,20.6,22.2,2.3,264,1023,75,16,60,0,95,2,4,12,1
高雄市,250,小港區,2017012315,20.4,21.4,2.6,279,1023,77,16.1,66,0,90,2,4,12,1
高雄市,250,小港區,2017012316,20.1,20.4,2.2,284,1023,76,15.8,74,0,95,1,3,11,1
高雄市,250,小港區,2017012317,19.9,19.5,1.8,294,1023,76,15.6,81,0,95,0,3,11,1
高雄市,250,小港區,2017012318,19.9,18.6,1,313,1023,76,15.5,73,0,95,1,3,11,1
高雄市,250,小港區,2017012319,19.7,17.9,1.5,351,1023,77,15.6,67,0,90,2,2,12,1
高雄市,250,小港區,2017012320,19.6,18.5,0.9,14,1024,77,15.4,72,0,90,1,2,11,1
高雄市,250,小港區,2017012321,19.5,18.4,0.9,342,1024,78,15.5,74,0,95,1,2,11,1
高雄市,250,小港區,2017012322,19.6,18.5,0.9,322,1024,79,15.7,76,0,95,1,2,11,1
高雄市,250,小港區,2017012323,19,16.9,2,352,1024,84,16.2,72,0,90,2,2,11,1
高雄市,250,小港區,2017012400,18.6,16.1,2.4,353,1024,85,16,71,0,85,2,2,11,1
高雄市,250,小港區,2017012401,17.9,15.8,2.1,12,1024,88,15.8,75,0,90,3,2,10,1
高雄市,250,小港區,2017012402,17.5,15.3,2.1,208,1024,88,15.4,74,0,85,3,2,10,1
高雄市,250,小港區,2017012403,17.3,15,2.1,163,1023,88,15.2,68,0,85,3,1,11,1
高雄市,250,小港區,2017012404,17.2,14.6,2.3,45,1023,87,15,59,0,85,4,1,11,1
高雄市,250,小港區,2017012405,17,14.2,2.3,9,1023,89,15,57,0,75,4,1,11,1
高雄市,250,小港區,2017012406,17.1,14.2,2.4,9,1024,88,15.1,54,0,80,4,1,11,1
高雄市,250,小港區,2017012407,17.5,16.1,2.3,87,1024,84,14.8,49,0,90,4,2,12,1
高雄市,250,小港區,2017012408,18.5,19.1,2.7,346,1025,79,14.7,43,0,90,5,3,13,1
高雄市,250,小港區,2017012409,20.3,22.1,2.3,53,1025,70,14.6,36,0,95,5,5,14,1
高雄市,250,小港區,2017012410,21.9,25.5,1.7,300,1025,63,14.4,34,0,95,5,6,15,1
高雄市,250,小港區,2017012411,22.8,26.6,2.5,273,1025,61,14.7,39,0,95,5,6,15,1
高雄市,250,小港區,2017012412,23.2,26.8,3.4,269,1024,60,14.9,42,0,95,5,6,15,1
高雄市,250,小港區,2017012413,23.6,27.1,4,275,1023,60,15.3,55,0,85,3,6,15,1
高雄市,250,小港區,2017012414,23.8,26.9,4.4,321,1022,62,16.1,67,0,90,2,6,14,1
高雄市,250,小港區,2017012415,23.4,25,5,319,1022,66,16.6,74,0,90,1,5,13,1
高雄市,250,小港區,2017012416,23.1,23.4,4.6,290,1023,67,16.6,85,0,90,0,4,12,1
高雄市,250,小港區,2017012417,22.7,22.3,3.7,206,1023,68,16.4,81,0,90,0,4,12,1
高雄市,250,小港區,2017012418,21.2,18.4,3.1,152,1023,73,16.1,76,0,85,1,2,12,1
高雄市,250,小港區,2017012419,19.9,16.9,3.4,163,1024,78,15.8,75,0,90,2,2,11,1
高雄市,250,小港區,2017012420,18.8,15,3.6,354,1024,82,15.7,45,0,90,5,2,12,1
高雄市,250,小港區,2017012421,18.1,14.6,3,163,1025,85,15.4,48,0,90,5,2,12,1
高雄市,250,小港區,2017012422,17.6,13.4,3.8,354,1025,86,15.2,35,0,90,5,1,12,1
高雄市,250,小港區,2017012423,17.4,13.2,3.8,356,1025,85,14.9,32,0,90,5,1,12,1
高雄市,251,岡山區,2017012300,15.4,12.6,2.7,356,1024,76,11.2,62,0,90,2,1,12,1
高雄市,251,岡山區,2017012301,15,13.4,1.7,49,1023,81,11.7,86,0,85,1,1,10,1
高雄市,251,岡山區,2017012302,15.1,13.1,1.7,33,1023,80,11.7,65,0.1,90,2,1,11,1
高雄市,251,岡山區,2017012303,15,12.8,1.6,275,1023,82,11.9,57,0.2,95,3,1,11,1
高雄市,251,岡山區,2017012304,15.2,13.1,1.3,338,1023,84,12.4,53,0,95,4,1,12,1
高雄市,251,岡山區,2017012305,15.2,13.3,1.1,288,1023,85,12.6,56,0,95,3,1,11,1
高雄市,251,岡山區,2017012306,15.3,13.7,0.9,117,1023,83,12.4,53,0,95,4,1,12,1
高雄市,251,岡山區,2017012307,15.6,15.4,0.6,126,1024,81,12.3,58,0,90,3,2,12,1
高雄市,251,岡山區,2017012308,16.7,17.4,0.9,119,1024,75,12.3,53,0,95,3,3,12,1
高雄市,251,岡山區,2017012309,17.7,19.7,0.4,254,1024,73,12.8,54,0,95,3,3,13,1
高雄市,251,岡山區,2017012310,19.4,23.9,1.2,288,1024,71,13.9,49,0.1,90,4,5,13,1
高雄市,251,岡山區,2017012311,20,21.6,2.1,268,1024,72,14.7,45,0,90,4,4,13,1
高雄市,251,岡山區,2017012312,20.8,23.5,2.6,261,1024,70,15.2,49,0,95,3,5,13,1
高雄市,251,岡山區,2017012313,20,20.8,3.1,290,1024,72,14.9,45,0,95,4,4,13,1
高雄市,251,岡山區,2017012314,19.7,20.5,2.3,290,1023,70,14.1,53,0,90,3,4,13,1
高雄市,251,岡山區,2017012315,19.9,20.9,1.8,268,1023,68,13.8,56,0,85,2,4,13,1
高雄市,251,岡山區,2017012316,19.8,20.1,1.4,262,1023,68,13.6,64,0,90,2,3,13,1
高雄市,251,岡山區,2017012317,19.7,19.9,0.7,213,1023,68,13.6,69,0,95,1,3,13,1
高雄市,251,岡山區,2017012318,19.4,18.9,0.2,177,1023,70,13.8,62,0,90,2,3,13,1
高雄市,251,岡山區,2017012319,19.2,18.4,0.5,79,1024,73,14.2,65,0,90,2,3,12,1
高雄市,251,岡山區,2017012320,18.9,17,1.3,296,1024,79,15.2,60,0,90,2,2,12,1
高雄市,251,岡山區,2017012321,18.4,15.7,2.2,123,1024,86,16,57,0,90,3,2,11,1
高雄市,251,岡山區,2017012322,17.9,14.9,2.6,178,1024,87,15.8,54,0,85,4,2,11,1
高雄市,251,岡山區,2017012323,17.5,14.6,2.5,119,1024,86,15.2,58,0,90,3,2,11,1
高雄市,251,岡山區,2017012400,17.1,14.2,2.6,122,1024,87,14.8,58,0,95,3,1,11,1
高雄市,251,岡山區,2017012401,16.6,13.7,2.4,114,1024,89,14.7,55,0,90,5,1,11,1
高雄市,251,岡山區,2017012402,16.5,13.6,2.4,121,1024,88,14.5,53,0,90,4,1,11,1
高雄市,251,岡山區,2017012403,16.1,13.4,2,35,1024,91,14.5,54,0,85,5,1,11,1
高雄市,251,岡山區,2017012404,16.5,13.4,2.4,15,1023,87,14.2,46,0,90,4,1,12,1
高雄市,251,岡山區,2017012405,16.1,13.3,2,32,1023,90,14.4,49,0,90,4,1,11,1
高雄市,251,岡山區,2017012406,16.1,13.5,1.8,119,1024,89,14.3,50,0,90,5,1,11,1
高雄市,251,岡山區,2017012407,16.4,14.4,2.3,275,1024,86,14.1,44,0,95,5,2,12,1
